6x_SQ_BL_TM_BR_Check.mp4,1,1,-353.991481,1731.907716,71.274198,-10.258209,0.672752,-0.010925,0.010455
6x_SQ_BL_TM_BR_Check.mp4,1,2,-353.991481,1731.907716,71.274198,-10.258209,0.672752,-0.010925,0.010455
6x_SQ_BL_TM_BR_Check.mp4,1,3,-353.783097,1731.999135,-70.146159,-9.778894,0.636675,-0.009257,0.012582
6x_SQ_BL_TM_BR_Check.mp4,1,4,-541.532821,1048.889070,2.680240,820.941198,-69.422972,1.262406,0.524855
6x_SQ_BL_TM_BR_Check.mp4,1,5,-353.991481,1731.907716,71.274198,-10.258209,0.672752,-0.010925,0.010455
6x_SQ_BL_TM_BR_Check.mp4,1,6,-353.991481,1731.907716,71.274198,-10.258209,0.672752,-0.010925,0.010455
6x_SQ_BL_TM_BR_Check.mp4,1,7,-353.783097,1731.999135,-70.146159,-9.778894,0.636675,-0.009257,0.012582
6x_SQ_BL_TM_BR_Check.mp4,1,8,-353.783097,1731.999135,-70.146159,-9.778894,0.636675,-0.009257,0.012582
6x_SQ_BL_TM_BR_Check.mp4,1,9,-353.783097,1731.999135,-70.146159,-9.778894,0.636675,-0.009257,0.012582
6x_SQ_BL_TM_BR_Check.mp4,1,10,-353.783097,1731.999135,-70.146159,-9.778894,0.636675,-0.009257,0.012582
6x_SQ_BL_TM_BR_Check.mp4,1,11,-353.991481,1731.907716,71.274198,-10.258209,0.672752,-0.010925,0.010455
6x_SQ_BL_TM_BR_Check.mp4,1,12,-353.991481,1731.907716,71.274198,-10.258209,0.672752,-0.010925,0.010455
6x_SQ_BL_TM_BR_Check.mp4,1,13,-353.783097,1731.999135,-70.146159,-9.778894,0.636675,-0.009257,0.012582
6x_SQ_BL_TM_BR_Check.mp4,1,14,-353.783097,1731.999135,-70.146159,-9.778894,0.636675,-0.009257,0.012582
6x_SQ_BL_TM_BR_Check.mp4,1,15,-353.991481,1731.907716,71.274198,-10.258209,0.672752,-0.010925,0.010455
6x_SQ_BL_TM_BR_Check.mp4,1,16,-353.991481,1731.907716,71.274198,-10.258209,0.672752,-0.010925,0.010455
6x_SQ_BL_TM_BR_Check.mp4,2,1,-353.991481,1731.907716,71.274198,-10.258209,0.672752,-0.010925,0.010455
6x_SQ_BL_TM_BR_Check.mp4,2,2,-353.991481,1731.907716,71.274198,-10.258209,0.672752,-0.010925,0.010455
6x_SQ_BL_TM_BR_Check.mp4,2,3,-353.783097,1731.999135,-70.146159,-9.778894,0.636675,-0.009257,0.012582
6x_SQ_BL_TM_BR_Check.mp4,2,4,-541.760568,1048.168056,3.414669,828.611065,-77.703037,0.668275,1.523082
6x_SQ_BL_TM_BR_Check.mp4,2,5,-353.991481,1731.907716,71.274198,-10.258209,0.672752,-0.010925,0.010455
6x_SQ_BL_TM_BR_Check.mp4,2,6,-353.991481,1731.907716,71.274198,-10.258209,0.672752,-0.010925,0.010455
6x_SQ_BL_TM_BR_Check.mp4,2,7,-353.783097,1731.999135,-70.146159,-9.778894,0.636675,-0.009257,0.012582
6x_SQ_BL_TM_BR_Check.mp4,2,8,-353.783097,1731.999135,-70.146159,-9.778894,0.636675,-0.009257,0.012582
6x_SQ_BL_TM_BR_Check.mp4,2,9,-353.783097,1731.999135,-70.146159,-9.778894,0.636675,-0.009257,0.012582
6x_SQ_BL_TM_BR_Check.mp4,2,10,-353.783097,1731.999135,-70.146159,-9.778894,0.636675,-0.009257,0.012582
6x_SQ_BL_TM_BR_Check.mp4,2,11,-353.991481,1731.907716,71.274198,-10.258209,0.672752,-0.010925,0.010455
6x_SQ_BL_TM_BR_Check.mp4,2,12,-353.991481,1731.907716,71.274198,-10.258209,0.672752,-0.010925,0.010455
6x_SQ_BL_TM_BR_Check.mp4,2,13,-353.783097,1731.999135,-70.146159,-9.778894,0.636675,-0.009257,0.012582
6x_SQ_BL_TM_BR_Check.mp4,2,14,-353.783097,1731.999135,-70.146159,-9.778894,0.636675,-0.009257,0.012582
6x_SQ_BL_TM_BR_Check.mp4,2,15,-353.991481,1731.907716,71.274198,-10.258209,0.672752,-0.010925,0.010455
6x_SQ_BL_TM_BR_Check.mp4,2,16,-353.991481,1731.907716,71.274198,-10.258209,0.672752,-0.010925,0.010455
6x_SQ_BL_TM_BR_Check.mp4,3,1,-353.991481,1731.907716,71.274198,-10.258209,0.672752,-0.010925,0.010455
6x_SQ_BL_TM_BR_Check.mp4,3,2,-353.991481,1731.907716,71.274198,-10.258209,0.672752,-0.010925,0.010455
6x_SQ_BL_TM_BR_Check.mp4,3,3,-365.431175,1689.486530,-81.340172,38.662034,-0.315475,0.133786,-0.456430
6x_SQ_BL_TM_BR_Check.mp4,3,4,-517.279711,1136.895055,-23.081350,704.846654,-51.016636,1.273959,-0.919014
6x_SQ_BL_TM_BR_Check.mp4,3,5,-353.991481,1731.907716,71.274198,-10.258209,0.672752,-0.010925,0.010455
6x_SQ_BL_TM_BR_Check.mp4,3,6,-353.991481,1731.907716,71.274198,-10.258209,0.672752,-0.010925,0.010455
6x_SQ_BL_TM_BR_Check.mp4,3,7,-354.621389,1728.961704,-67.308187,-6.051884,0.281057,-0.004474,0.021415
6x_SQ_BL_TM_BR_Check.mp4,3,8,-365.444170,1689.508007,-81.325889,42.571799,-4.354966,0.058314,0.137005
6x_SQ_BL_TM_BR_Check.mp4,3,9,-353.783097,1731.999135,-70.146159,-9.778894,0.636675,-0.009257,0.012582
6x_SQ_BL_TM_BR_Check.mp4,3,10,-353.783097,1731.999135,-70.146159,-9.778894,0.636675,-0.009257,0.012582
