-1.310684e-03,5.939141e-03,1.358826e-02,-2.078666e-01,3.472666e-03,
6.061316e-02,-2.878104e-01,-6.432604e-01,-1.639226e-02,6.343148e-02,
6.056760e-02,-2.875445e-01,-6.427491e-01,7.953893e-03,-6.270007e-02,
3.798318e-01,-5.297408e-01,2.751039e-01,-6.893829e-01,4.838999e-02,
5.931984e-01,3.695472e-01,-1.096660e-01,-4.998788e-02,-7.022219e-01,
3.803916e-01,-5.304449e-01,2.708493e-01,6.901339e-01,-4.943046e-02,
5.931286e-01,3.686269e-01,-1.087972e-01,4.926502e-02,7.029456e-01,
