6x_SQ_BL_TM_BR_Check.mp4,1,1,-4.728521,899.338903,-30.247228,0.609593,0.211778,-0.014809,0.077600
6x_SQ_BL_TM_BR_Check.mp4,1,2,-4.728521,899.338903,-30.247228,0.609593,0.211778,-0.014809,0.077600
6x_SQ_BL_TM_BR_Check.mp4,1,3,93.685277,797.777541,-30.363710,0.590951,0.216480,-0.013263,0.073463
6x_SQ_BL_TM_BR_Check.mp4,1,4,-472.247229,346.905814,793.123222,-19.068983,-9.204664,-1.060969,-3.160143
6x_SQ_BL_TM_BR_Check.mp4,1,5,-4.728521,899.338903,-30.247228,0.609593,0.211778,-0.014809,0.077600
6x_SQ_BL_TM_BR_Check.mp4,1,6,-4.728521,899.338903,-30.247228,0.609593,0.211778,-0.014809,0.077600
6x_SQ_BL_TM_BR_Check.mp4,1,7,93.685277,797.777541,-30.363710,0.590951,0.216480,-0.013263,0.073463
6x_SQ_BL_TM_BR_Check.mp4,1,8,93.685277,797.777541,-30.363710,0.590951,0.216480,-0.013263,0.073463
6x_SQ_BL_TM_BR_Check.mp4,1,9,93.685277,797.777541,-30.363710,0.590951,0.216480,-0.013263,0.073463
6x_SQ_BL_TM_BR_Check.mp4,1,10,93.685277,797.777541,-30.363710,0.590951,0.216480,-0.013263,0.073463
6x_SQ_BL_TM_BR_Check.mp4,1,11,-4.728521,899.338903,-30.247228,0.609593,0.211778,-0.014809,0.077600
6x_SQ_BL_TM_BR_Check.mp4,1,12,-4.728521,899.338903,-30.247228,0.609593,0.211778,-0.014809,0.077600
6x_SQ_BL_TM_BR_Check.mp4,1,13,93.685277,797.777541,-30.363710,0.590951,0.216480,-0.013263,0.073463
6x_SQ_BL_TM_BR_Check.mp4,1,14,93.685277,797.777541,-30.363710,0.590951,0.216480,-0.013263,0.073463
6x_SQ_BL_TM_BR_Check.mp4,1,15,-4.728521,899.338903,-30.247228,0.609593,0.211778,-0.014809,0.077600
6x_SQ_BL_TM_BR_Check.mp4,1,16,-4.728521,899.338903,-30.247228,0.609593,0.211778,-0.014809,0.077600
6x_SQ_BL_TM_BR_Check.mp4,2,1,-4.728521,899.338903,-30.247228,0.609593,0.211778,-0.014809,0.077600
6x_SQ_BL_TM_BR_Check.mp4,2,2,-4.728521,899.338903,-30.247228,0.609593,0.211778,-0.014809,0.077600
6x_SQ_BL_TM_BR_Check.mp4,2,3,93.685277,797.777541,-30.363710,0.590951,0.216480,-0.013263,0.073463
6x_SQ_BL_TM_BR_Check.mp4,2,4,-473.354793,346.809037,801.251092,-25.947953,-12.645937,-1.914600,-4.634841
6x_SQ_BL_TM_BR_Check.mp4,2,5,-4.728521,899.338903,-30.247228,0.609593,0.211778,-0.014809,0.077600
6x_SQ_BL_TM_BR_Check.mp4,2,6,-4.728521,899.338903,-30.247228,0.609593,0.211778,-0.014809,0.077600
6x_SQ_BL_TM_BR_Check.mp4,2,7,93.685277,797.777541,-30.363710,0.590951,0.216480,-0.013263,0.073463
6x_SQ_BL_TM_BR_Check.mp4,2,8,93.685277,797.777541,-30.363710,0.590951,0.216480,-0.013263,0.073463
6x_SQ_BL_TM_BR_Check.mp4,2,9,93.685277,797.777541,-30.363710,0.590951,0.216480,-0.013263,0.073463
6x_SQ_BL_TM_BR_Check.mp4,2,10,93.685277,797.777541,-30.363710,0.590951,0.216480,-0.013263,0.073463
6x_SQ_BL_TM_BR_Check.mp4,2,11,-4.728521,899.338903,-30.247228,0.609593,0.211778,-0.014809,0.077600
6x_SQ_BL_TM_BR_Check.mp4,2,12,-4.728521,899.338903,-30.247228,0.609593,0.211778,-0.014809,0.077600
6x_SQ_BL_TM_BR_Check.mp4,2,13,93.685277,797.777541,-30.363710,0.590951,0.216480,-0.013263,0.073463
6x_SQ_BL_TM_BR_Check.mp4,2,14,93.685277,797.777541,-30.363710,0.590951,0.216480,-0.013263,0.073463
6x_SQ_BL_TM_BR_Check.mp4,2,15,-4.728521,899.338903,-30.247228,0.609593,0.211778,-0.014809,0.077600
6x_SQ_BL_TM_BR_Check.mp4,2,16,-4.728521,899.338903,-30.247228,0.609593,0.211778,-0.014809,0.077600
