3.790825e-02,-9.478844e-01,-7.226228e-03,7.547789e-04,9.240932e-04,-2.868300e-03,-2.657516e-03,
1.109503e-01,1.072530e-01,1.403652e-01,-4.662174e-01,3.080899e-01,5.515166e-01,-3.871605e-01,
1.103857e-01,1.067835e-01,1.375390e-01,-2.707645e-02,-4.887761e-02,-4.308099e-01,3.294337e-01,
1.152553e-01,1.114451e-01,1.431437e-01,-2.803181e-01,5.402711e-01,-3.891775e-01,2.064197e-01,
1.200484e-01,1.173929e-01,-9.330562e-01,-3.054784e-02,-1.388472e-02,-5.499315e-03,2.438438e-03,
1.137897e-01,1.102847e-01,1.011870e-01,8.113732e-01,3.791449e-01,1.272946e-01,-1.307683e-01,
1.159569e-01,1.122526e-01,1.442870e-01,-1.809196e-02,-4.464507e-01,-4.132011e-01,-6.732673e-01,
1.106700e-01,1.071026e-01,1.398086e-01,1.525893e-01,-4.241233e-01,3.597308e-01,2.517496e-01,
1.112652e-01,1.076407e-01,1.400133e-01,-1.430339e-01,-2.960649e-01,2.058671e-01,4.064285e-01,
-9.462297e-01,6.772921e-02,-6.061412e-03,5.683575e-04,9.711076e-04,-2.852838e-03,-2.616145e-03,
