-1.351846e-03,6.046997e-04,1.468195e-02,-3.217575e-02,-1.487238e-01,
6.541153e-02,-2.665570e-02,-7.040694e-01,3.245576e-02,-2.547500e-02,
6.536490e-02,-2.655014e-02,-7.027488e-01,-5.530584e-02,2.136440e-02,
2.044468e-01,6.774915e-01,-6.637976e-04,-3.461462e-01,-6.073072e-01,
6.740928e-01,-2.044495e-01,6.098461e-02,6.139806e-01,-3.458523e-01,
2.053257e-01,6.759890e-01,-1.246734e-02,3.482701e-01,6.073427e-01,
6.731186e-01,-2.020612e-01,7.962267e-02,-6.138170e-01,3.456513e-01,
