video,framenum,source,blockw,blockh,srcx,srcy,dstx,dsty,flags,Cell Row,Cell Column,2,1,17.525434,-4.092082,-21.084002,0.337536,-0.109443
6x_SQ_BL_TM_BR_Check.mp4,2,1,17.523013,-4.090571,-21.057214,0.266484,0.182003
6x_SQ_BL_TM_BR_Check.mp4,2,1,36.159000,8.716083,-20.223728,0.304621,-0.108191
6x_SQ_BL_TM_BR_Check.mp4,2,1,36.156578,8.717593,-20.196941,0.233569,0.183256
6x_SQ_BL_TM_BR_Check.mp4,2,1,54.792565,21.524247,-19.363455,0.271706,-0.106938
6x_SQ_BL_TM_BR_Check.mp4,2,1,54.790144,21.525758,-19.336667,0.200654,0.184508
6x_SQ_BL_TM_BR_Check.mp4,2,2,73.426131,34.332412,-18.503181,0.238791,-0.105686
6x_SQ_BL_TM_BR_Check.mp4,2,2,73.423709,34.333922,-18.476393,0.167739,0.185761
6x_SQ_BL_TM_BR_Check.mp4,2,2,92.059696,47.140576,-17.642907,0.205877,-0.104433
6x_SQ_BL_TM_BR_Check.mp4,2,2,92.057275,47.142087,-17.616119,0.134824,0.187013
6x_SQ_BL_TM_BR_Check.mp4,2,2,110.693262,59.948741,-16.782633,0.172962,-0.103181
6x_SQ_BL_TM_BR_Check.mp4,2,2,110.690841,59.950251,-16.755846,0.101910,0.188266
6x_SQ_BL_TM_BR_Check.mp4,2,3,129.326828,72.756905,-15.922360,0.140047,-0.101928
6x_SQ_BL_TM_BR_Check.mp4,2,3,129.324406,72.758416,-15.895572,0.068995,0.189519
6x_SQ_BL_TM_BR_Check.mp4,2,3,147.960393,85.565070,-15.062086,0.107132,-0.100675
6x_SQ_BL_TM_BR_Check.mp4,2,3,147.957972,85.566580,-15.035298,0.036080,0.190771
6x_SQ_BL_TM_BR_Check.mp4,2,3,166.593959,98.373234,-14.201812,0.074217,-0.099423
6x_SQ_BL_TM_BR_Check.mp4,2,3,166.591537,98.374744,-14.175024,0.003165,0.192024
6x_SQ_BL_TM_BR_Check.mp4,2,4,185.227524,111.181399,-13.341538,0.041302,-0.098170
6x_SQ_BL_TM_BR_Check.mp4,2,4,185.225103,111.182909,-13.314751,-0.029750,0.193276
6x_SQ_BL_TM_BR_Check.mp4,2,4,203.861090,123.989563,-12.481265,0.008387,-0.096918
6x_SQ_BL_TM_BR_Check.mp4,2,4,203.858669,123.991073,-12.454477,-0.062665,0.194529
6x_SQ_BL_TM_BR_Check.mp4,2,4,222.494655,136.797727,-11.620991,-0.024528,-0.095665
6x_SQ_BL_TM_BR_Check.mp4,2,4,222.492234,136.799238,-11.594203,-0.095580,0.195781
6x_SQ_BL_TM_BR_Check.mp4,2,4,241.128221,149.605892,-10.760717,-0.057443,-0.094413
6x_SQ_BL_TM_BR_Check.mp4,2,4,241.125800,149.607402,-10.733929,-0.128495,0.197034
6x_SQ_BL_TM_BR_Check.mp4,2,1,30.227529,-22.707642,-19.054861,0.331128,-0.093796
6x_SQ_BL_TM_BR_Check.mp4,2,1,30.225107,-22.706132,-19.028074,0.260076,0.197650
6x_SQ_BL_TM_BR_Check.mp4,2,1,48.861094,-9.899478,-18.194588,0.298213,-0.092544
6x_SQ_BL_TM_BR_Check.mp4,2,1,48.858673,-9.897967,-18.167800,0.227161,0.198903
6x_SQ_BL_TM_BR_Check.mp4,2,1,67.494660,2.908687,-17.334314,0.265298,-0.091291
6x_SQ_BL_TM_BR_Check.mp4,2,1,67.492239,2.910197,-17.307526,0.194246,0.200155
6x_SQ_BL_TM_BR_Check.mp4,2,2,86.128225,15.716851,-16.474040,0.232383,-0.090039
6x_SQ_BL_TM_BR_Check.mp4,2,2,86.125804,15.718362,-16.447252,0.161331,0.201408
6x_SQ_BL_TM_BR_Check.mp4,2,2,104.761791,28.525016,-15.613766,0.199468,-0.088786
6x_SQ_BL_TM_BR_Check.mp4,2,2,104.759370,28.526526,-15.586979,0.128416,0.202660
6x_SQ_BL_TM_BR_Check.mp4,2,2,123.395357,41.333180,-14.753493,0.166553,-0.087534
6x_SQ_BL_TM_BR_Check.mp4,2,2,123.392935,41.334691,-14.726705,0.095501,0.203913
6x_SQ_BL_TM_BR_Check.mp4,2,3,142.028922,54.141345,-13.893219,0.133638,-0.086281
6x_SQ_BL_TM_BR_Check.mp4,2,3,142.026501,54.142855,-13.866431,0.062586,0.205166
6x_SQ_BL_TM_BR_Check.mp4,2,3,160.662488,66.949509,-13.032945,0.100723,-0.085028
6x_SQ_BL_TM_BR_Check.mp4,2,3,160.660066,66.951020,-13.006157,0.029671,0.206418
6x_SQ_BL_TM_BR_Check.mp4,2,3,179.296053,79.757674,-12.172671,0.067808,-0.083776
6x_SQ_BL_TM_BR_Check.mp4,2,3,179.293632,79.759184,-12.145884,-0.003244,0.207671
6x_SQ_BL_TM_BR_Check.mp4,2,4,197.929619,92.565838,-11.312398,0.034893,-0.082523
6x_SQ_BL_TM_BR_Check.mp4,2,4,197.927198,92.567348,-11.285610,-0.036159,0.208923
6x_SQ_BL_TM_BR_Check.mp4,2,4,216.563184,105.374002,-10.452124,0.001978,-0.081271
6x_SQ_BL_TM_BR_Check.mp4,2,4,216.560763,105.375513,-10.425336,-0.069074,0.210176
6x_SQ_BL_TM_BR_Check.mp4,2,4,235.196750,118.182167,-9.591850,-0.030937,-0.080018
6x_SQ_BL_TM_BR_Check.mp4,2,4,235.194329,118.183677,-9.565062,-0.101989,0.211428
6x_SQ_BL_TM_BR_Check.mp4,2,4,253.830316,130.990331,-8.731576,-0.063852,-0.078766
6x_SQ_BL_TM_BR_Check.mp4,2,4,253.827894,130.991842,-8.704789,-0.134904,0.212681
6x_SQ_BL_TM_BR_Check.mp4,2,1,42.929623,-41.323203,-17.025720,0.324719,-0.078149
6x_SQ_BL_TM_BR_Check.mp4,2,1,42.927202,-41.321692,-16.998933,0.253667,0.213297
6x_SQ_BL_TM_BR_Check.mp4,2,1,61.563189,-28.515038,-16.165447,0.291805,-0.076897
6x_SQ_BL_TM_BR_Check.mp4,2,1,61.560768,-28.513528,-16.138659,0.220752,0.214550
6x_SQ_BL_TM_BR_Check.mp4,2,1,80.196755,-15.706874,-15.305173,0.258890,-0.075644
6x_SQ_BL_TM_BR_Check.mp4,2,1,80.194333,-15.705363,-15.278385,0.187837,0.215802
6x_SQ_BL_TM_BR_Check.mp4,2,2,98.830320,-2.898709,-14.444899,0.225975,-0.074392
6x_SQ_BL_TM_BR_Check.mp4,2,2,98.827899,-2.897199,-14.418111,0.154923,0.217055
6x_SQ_BL_TM_BR_Check.mp4,2,2,117.463886,9.909455,-13.584625,0.193060,-0.073139
6x_SQ_BL_TM_BR_Check.mp4,2,2,117.461464,9.910966,-13.557838,0.122008,0.218308
6x_SQ_BL_TM_BR_Check.mp4,2,2,136.097451,22.717620,-12.724352,0.160145,-0.071886
6x_SQ_BL_TM_BR_Check.mp4,2,2,136.095030,22.719130,-12.697564,0.089093,0.219560
6x_SQ_BL_TM_BR_Check.mp4,2,3,154.731017,35.525784,-11.864078,0.127230,-0.070634
6x_SQ_BL_TM_BR_Check.mp4,2,3,154.728596,35.527295,-11.837290,0.056178,0.220813
6x_SQ_BL_TM_BR_Check.mp4,2,3,173.364582,48.333949,-11.003804,0.094315,-0.069381
6x_SQ_BL_TM_BR_Check.mp4,2,3,173.362161,48.335459,-10.977016,0.023263,0.222065
6x_SQ_BL_TM_BR_Check.mp4,2,3,191.998148,61.142113,-10.143530,0.061400,-0.068129
6x_SQ_BL_TM_BR_Check.mp4,2,3,191.995727,61.143623,-10.116743,-0.009652,0.223318
6x_SQ_BL_TM_BR_Check.mp4,2,4,210.631714,73.950278,-9.283257,0.028485,-0.066876
6x_SQ_BL_TM_BR_Check.mp4,2,4,210.629292,73.951788,-9.256469,-0.042567,0.224570
6x_SQ_BL_TM_BR_Check.mp4,2,4,229.265279,86.758442,-8.422983,-0.004430,-0.065624
6x_SQ_BL_TM_BR_Check.mp4,2,4,229.262858,86.759952,-8.396195,-0.075482,0.225823
6x_SQ_BL_TM_BR_Check.mp4,2,4,247.898845,99.566606,-7.562709,-0.037345,-0.064371
6x_SQ_BL_TM_BR_Check.mp4,2,4,247.896423,99.568117,-7.535921,-0.108397,0.227076
6x_SQ_BL_TM_BR_Check.mp4,2,4,266.532410,112.374771,-6.702435,-0.070260,-0.063118
6x_SQ_BL_TM_BR_Check.mp4,2,4,266.529989,112.376281,-6.675648,-0.141312,0.228328
6x_SQ_BL_TM_BR_Check.mp4,2,5,55.631718,-59.938763,-14.996579,0.318311,-0.062502
6x_SQ_BL_TM_BR_Check.mp4,2,5,55.629297,-59.937253,-14.969792,0.247259,0.228944
6x_SQ_BL_TM_BR_Check.mp4,2,5,74.265284,-47.130599,-14.136306,0.285396,-0.061250
6x_SQ_BL_TM_BR_Check.mp4,2,5,74.262862,-47.129088,-14.109518,0.214344,0.230197
6x_SQ_BL_TM_BR_Check.mp4,2,5,92.898849,-34.322434,-13.276032,0.252481,-0.059997
6x_SQ_BL_TM_BR_Check.mp4,2,5,92.896428,-34.320924,-13.249244,0.181429,0.231449
6x_SQ_BL_TM_BR_Check.mp4,2,6,111.532415,-21.514270,-12.415758,0.219566,-0.058744
6x_SQ_BL_TM_BR_Check.mp4,2,6,111.529993,-21.512759,-12.388970,0.148514,0.232702
6x_SQ_BL_TM_BR_Check.mp4,2,6,130.165980,-8.706105,-11.555484,0.186651,-0.057492
6x_SQ_BL_TM_BR_Check.mp4,2,6,130.163559,-8.704595,-11.528697,0.115599,0.233955
6x_SQ_BL_TM_BR_Check.mp4,2,6,148.799546,4.102059,-10.695211,0.153736,-0.056239
