6x_SQ_BL_TM_BR_Check.mp4,1,1,-180.141878,1758.469875,72.784833,-5.901115,-0.368378,0.094842,0.019955
6x_SQ_BL_TM_BR_Check.mp4,1,2,-180.141878,1758.469875,72.784833,-5.901115,-0.368378,0.094842,0.019955
6x_SQ_BL_TM_BR_Check.mp4,1,3,-180.510986,1758.599684,-68.635759,-5.650522,-0.357838,0.091278,0.017873
6x_SQ_BL_TM_BR_Check.mp4,1,4,-180.510986,1758.599684,-68.635759,-5.650522,-0.357838,0.091278,0.017873
6x_SQ_BL_TM_BR_Check.mp4,1,5,-180.141878,1758.469875,72.784833,-5.901115,-0.368378,0.094842,0.019955
6x_SQ_BL_TM_BR_Check.mp4,1,6,-180.141878,1758.469875,72.784833,-5.901115,-0.368378,0.094842,0.019955
6x_SQ_BL_TM_BR_Check.mp4,1,7,-180.510986,1758.599684,-68.635759,-5.650522,-0.357838,0.091278,0.017873
6x_SQ_BL_TM_BR_Check.mp4,1,8,-180.510986,1758.599684,-68.635759,-5.650522,-0.357838,0.091278,0.017873
6x_SQ_BL_TM_BR_Check.mp4,1,9,-180.510986,1758.599684,-68.635759,-5.650522,-0.357838,0.091278,0.017873
6x_SQ_BL_TM_BR_Check.mp4,1,10,-180.510986,1758.599684,-68.635759,-5.650522,-0.357838,0.091278,0.017873
6x_SQ_BL_TM_BR_Check.mp4,1,11,-180.141878,1758.469875,72.784833,-5.901115,-0.368378,0.094842,0.019955
6x_SQ_BL_TM_BR_Check.mp4,1,12,-180.141878,1758.469875,72.784833,-5.901115,-0.368378,0.094842,0.019955
6x_SQ_BL_TM_BR_Check.mp4,1,13,-874.364780,1049.140222,4.049714,451.844321,53.021360,-0.192452,-0.117246
6x_SQ_BL_TM_BR_Check.mp4,1,14,-180.510986,1758.599684,-68.635759,-5.650522,-0.357838,0.091278,0.017873
6x_SQ_BL_TM_BR_Check.mp4,1,15,-180.141878,1758.469875,72.784833,-5.901115,-0.368378,0.094842,0.019955
6x_SQ_BL_TM_BR_Check.mp4,1,16,-180.141878,1758.469875,72.784833,-5.901115,-0.368378,0.094842,0.019955
6x_SQ_BL_TM_BR_Check.mp4,2,1,-180.141878,1758.469875,72.784833,-5.901115,-0.368378,0.094842,0.019955
6x_SQ_BL_TM_BR_Check.mp4,2,2,-180.141878,1758.469875,72.784833,-5.901115,-0.368378,0.094842,0.019955
6x_SQ_BL_TM_BR_Check.mp4,2,3,-180.510986,1758.599684,-68.635759,-5.650522,-0.357838,0.091278,0.017873
6x_SQ_BL_TM_BR_Check.mp4,2,4,-180.510986,1758.599684,-68.635759,-5.650522,-0.357838,0.091278,0.017873
6x_SQ_BL_TM_BR_Check.mp4,2,5,-180.141878,1758.469875,72.784833,-5.901115,-0.368378,0.094842,0.019955
6x_SQ_BL_TM_BR_Check.mp4,2,6,-180.141878,1758.469875,72.784833,-5.901115,-0.368378,0.094842,0.019955
6x_SQ_BL_TM_BR_Check.mp4,2,7,-180.510986,1758.599684,-68.635759,-5.650522,-0.357838,0.091278,0.017873
6x_SQ_BL_TM_BR_Check.mp4,2,8,-180.510986,1758.599684,-68.635759,-5.650522,-0.357838,0.091278,0.017873
6x_SQ_BL_TM_BR_Check.mp4,2,9,-180.510986,1758.599684,-68.635759,-5.650522,-0.357838,0.091278,0.017873
6x_SQ_BL_TM_BR_Check.mp4,2,10,-180.510986,1758.599684,-68.635759,-5.650522,-0.357838,0.091278,0.017873
6x_SQ_BL_TM_BR_Check.mp4,2,11,-180.141878,1758.469875,72.784833,-5.901115,-0.368378,0.094842,0.019955
6x_SQ_BL_TM_BR_Check.mp4,2,12,-180.141878,1758.469875,72.784833,-5.901115,-0.368378,0.094842,0.019955
6x_SQ_BL_TM_BR_Check.mp4,2,13,-879.388994,1047.934414,4.779892,457.790227,60.998152,0.635333,0.764988
6x_SQ_BL_TM_BR_Check.mp4,2,14,-180.510986,1758.599684,-68.635759,-5.650522,-0.357838,0.091278,0.017873
