-2.517758e-02,-2.674233e-03,5.520268e-02,2.074630e-02,2.014552e-02,3.166417e-02,-1.474561e-02,-3.341752e-01,5.593660e-03,-1.402853e-02,6.181097e-02,-8.761829e-02,-3.004472e-04,-9.128659e-02,8.188682e-02,8.998927e-02,6.236591e-02,1.099354e-02,8.081015e-02,-4.034755e-02,-2.147519e-01,7.390689e-02,7.246153e-02,-9.080187e-03,1.585740e-02,5.050821e-02,5.417124e-02,4.815913e-02,-4.671086e-02,5.981561e-02,5.724707e-02,4.232081e-02,-1.146364e-02,1.211814e-01,1.182016e-01,6.517929e-02,-8.844116e-02,-6.193994e-02,1.772875e-02,-4.680112e-02,1.019919e-01,-8.647085e-03,-2.955831e-02,-4.987229e-02,1.711529e-02,-4.044230e-02,-2.523766e-02,-2.263035e-03,1.070496e-01,6.881899e-02,
-3.326264e-02,-6.268019e-03,6.806491e-02,1.038902e-02,2.483646e-02,1.436339e-02,1.280910e-01,-3.064489e-02,-1.068812e-02,3.171633e-02,-9.682727e-02,-9.936469e-03,-5.714737e-02,-1.438734e-02,4.196430e-03,1.007389e-02,6.260831e-03,-1.936989e-02,-6.779383e-04,7.031770e-02,-2.651176e-01,4.980963e-02,-1.970533e-02,3.148522e-02,8.314112e-02,-9.660466e-02,2.154285e-01,9.854780e-02,3.775111e-02,6.613178e-02,1.362614e-01,2.587218e-02,1.060278e-01,4.997713e-02,-5.859049e-02,-6.468900e-02,7.004977e-02,-3.367674e-02,2.443764e-02,2.752765e-03,-5.224553e-02,-6.780851e-02,9.942709e-02,5.446836e-02,1.017766e-02,1.133822e-01,-1.217784e-01,-2.733118e-02,4.635513e-02,-5.798877e-02,
-2.271060e-01,-2.464197e-02,-4.569511e-02,1.078003e-01,-1.060940e-01,-4.258880e-02,1.778240e-02,-5.444215e-02,-3.164505e-02,2.751685e-02,-5.440806e-01,8.043482e-02,-4.130064e-02,1.012563e-01,1.485108e-02,-5.137636e-02,-1.259119e-02,-3.058578e-02,3.690017e-02,-3.935704e-02,-8.337199e-02,9.151390e-02,4.123355e-02,-1.642488e-01,1.435666e-02,-2.754167e-02,-5.551021e-02,7.686170e-02,-8.050980e-02,-8.488640e-02,2.105040e-02,-1.233653e-01,-3.843051e-02,6.164106e-03,3.917615e-02,-2.256412e-01,1.302863e-01,1.135778e-01,9.026952e-02,-5.839710e-03,-1.757415e-01,4.934120e-02,-4.687540e-02,-1.188160e-01,-3.176300e-03,-1.209783e-02,-9.069574e-02,1.890553e-03,-9.400533e-02,-1.166824e-02,
-8.585803e-03,1.490802e-02,6.581143e-02,-6.611232e-02,-4.713932e-02,-2.925548e-02,2.072417e-02,4.276315e-02,7.091614e-03,-5.306024e-02,-3.494734e-02,5.477227e-02,1.457413e-02,1.241900e-01,-2.257852e-02,-9.509243e-02,-3.484258e-02,-1.389445e-01,2.908098e-02,7.607707e-02,2.452290e-02,2.342132e-02,1.551462e-01,-7.585993e-02,-3.210242e-01,1.179381e-01,-2.155501e-02,-1.293330e-02,-6.834148e-02,-3.137270e-02,-8.681082e-03,1.253327e-01,-2.043535e-01,1.171222e-01,-8.670942e-03,-1.423558e-01,-9.406798e-02,-3.077493e-02,1.141008e-01,1.085914e-02,-4.389069e-02,1.356888e-01,-1.144029e-01,-2.311492e-01,-4.424709e-02,2.947482e-02,-2.358183e-02,4.304285e-02,-9.338736e-02,3.974810e-03,
-4.544998e-03,9.295088e-02,4.023727e-02,-4.047087e-02,-1.118121e-01,-7.240776e-02,1.052560e-02,7.439669e-02,-3.134452e-02,7.178049e-03,5.015541e-02,3.236611e-02,6.272867e-02,-4.894916e-03,2.540623e-01,-1.311940e-01,2.175489e-02,-8.457857e-03,-2.040711e-02,4.406488e-04,3.771251e-02,9.185285e-02,-2.441824e-02,-2.436066e-04,-2.229094e-01,2.360574e-03,2.316037e-02,-1.559599e-01,2.403119e-02,-1.339099e-01,-9.730993e-02,1.996859e-01,-4.514217e-02,1.142237e-01,-6.793257e-02,-4.456098e-02,3.371862e-02,-3.854412e-02,5.180843e-02,-9.691221e-02,6.624517e-03,2.227515e-01,6.928156e-02,9.827198e-02,-2.716800e-02,-4.151222e-04,-2.430180e-02,2.450069e-02,1.512407e-02,3.163199e-02,
-8.252592e-05,1.542731e-02,1.042265e-01,-3.289574e-02,1.691807e-02,-3.209130e-02,-4.652413e-02,3.391999e-02,3.452427e-02,-2.584536e-01,-5.109286e-02,-2.849387e-02,-3.218342e-02,-6.345462e-02,4.975067e-02,4.147022e-03,-2.395533e-02,1.580775e-01,1.712382e-02,2.972119e-02,-5.484071e-03,4.171308e-02,-6.266455e-02,9.132010e-02,5.938844e-03,1.088682e-02,-5.991936e-02,-8.757127e-02,-6.503904e-02,-2.233932e-02,-1.070135e-01,-2.147478e-02,-2.684703e-03,-1.454350e-01,-1.902554e-01,3.404491e-02,3.802107e-03,6.929318e-02,1.732112e-02,2.795048e-02,-9.082049e-02,-1.811701e-02,-5.821059e-02,1.024684e-01,8.282494e-02,-1.128525e-01,-1.034736e-01,-2.825958e-02,-1.137331e-01,5.701099e-02,
-4.222997e-05,1.275908e-02,7.911111e-02,5.818433e-03,1.933039e-02,9.088831e-03,-3.240196e-02,2.004916e-02,1.369883e-01,-4.337600e-02,-1.387558e-02,-2.122603e-01,-1.314114e-01,-2.884865e-02,-9.005516e-02,4.217212e-02,-2.188908e-03,2.722686e-01,-2.239072e-04,-2.130134e-02,4.200913e-02,5.610634e-02,-6.110737e-03,-1.223786e-02,4.997576e-02,4.543542e-02,-5.982371e-02,-1.762375e-02,8.538746e-02,6.350605e-03,-1.263441e-01,-1.239070e-02,-5.490092e-02,-8.995292e-02,-9.885283e-02,-5.469061e-03,3.382379e-02,-1.575532e-02,-1.388104e-01,1.532215e-01,-2.948045e-03,-1.254229e-01,2.730809e-02,-1.339490e-01,-2.890320e-02,1.111513e-02,7.002990e-02,-2.128672e-01,-4.318063e-02,-3.960861e-02,
-5.937801e-04,2.062316e-03,7.902270e-02,4.629406e-02,1.523859e-02,3.426962e-02,-2.145566e-02,-2.449353e-02,1.015044e-01,5.405751e-03,7.863803e-03,-6.063831e-02,-1.420382e-01,4.336251e-02,-7.708826e-02,1.062347e-01,1.414683e-02,8.884106e-02,5.254671e-02,-5.151166e-02,4.466373e-02,1.139629e-01,3.064613e-02,-7.233224e-02,8.780393e-02,3.973522e-02,-1.964487e-02,-4.404803e-02,1.129893e-02,-1.974669e-02,-2.560110e-02,6.923972e-02,-6.111349e-02,-2.023813e-02,-1.662795e-02,2.055406e-02,-6.494509e-02,7.072103e-03,-4.039637e-02,4.336743e-02,3.103967e-02,-1.325331e-01,7.982644e-02,-3.923249e-02,-2.321212e-02,2.946241e-04,4.238277e-02,1.265585e-01,-1.107524e-01,-3.196230e-02,
-2.775995e-01,-7.183730e-02,-5.104590e-03,4.015271e-02,9.702581e-02,-3.260862e-02,-4.073521e-02,-1.659756e-02,-2.705045e-02,-3.017997e-01,6.910098e-02,6.488044e-02,4.518659e-02,1.715438e-03,-4.077321e-02,-1.623025e-01,1.686249e-01,2.101753e-01,1.613449e-02,-4.203058e-02,-3.658312e-02,-1.822734e-03,6.737234e-02,-2.764120e-02,-9.083114e-02,-6.042730e-02,1.355717e-02,2.026642e-03,1.641199e-01,-1.650314e-02,-3.194401e-02,1.145850e-01,4.911123e-03,1.050809e-01,-5.129297e-02,-4.917835e-02,-4.378644e-02,-2.863698e-02,-3.540813e-02,-8.553525e-02,-2.746637e-02,-1.155330e-01,9.479675e-03,2.096959e-01,-1.229421e-01,-1.413514e-01,9.953702e-02,9.264989e-02,1.162776e-01,4.599484e-02,
-5.758466e-02,-1.481416e-02,7.469043e-02,-1.665423e-01,2.337019e-02,-5.400831e-02,6.856333e-02,4.564907e-02,-7.300331e-03,-4.697145e-02,-1.827352e-01,2.238489e-02,1.406036e-02,7.067799e-02,2.087061e-01,-3.704789e-02,2.955548e-02,-7.024962e-03,-8.596180e-02,5.578438e-03,-1.462724e-01,2.779449e-02,1.495170e-02,3.546991e-02,6.323648e-02,-2.161370e-02,-1.636617e-02,1.058147e-02,2.850565e-01,-1.644654e-01,9.493450e-02,1.534164e-02,1.947303e-02,2.983535e-02,-2.425790e-01,1.050844e-01,-5.871972e-02,5.988345e-02,-6.284006e-02,7.880964e-02,-1.584781e-02,-2.077603e-02,-3.273554e-02,1.751345e-02,5.884684e-02,6.617740e-02,-4.791795e-02,5.886195e-04,2.227007e-02,1.411036e-01,
