-6.211767e-02,-6.238502e-02,5.632391e-03,-3.940403e-02,8.393415e-02,8.992817e-02,3.479058e-02,-2.356074e-02,-1.059077e-02,2.882816e-01,1.010855e-01,1.326671e-02,-1.847508e-03,6.713365e-03,1.063481e-01,-2.570693e-02,-5.968003e-02,1.461654e-02,-1.993396e-02,-3.038276e-02,-2.442867e-02,2.701822e-02,9.915852e-02,-1.948066e-02,-1.560050e-02,3.117625e-02,-1.188150e-01,-1.970683e-02,-9.629996e-02,-5.867997e-02,-4.023171e-02,1.065772e-01,6.102396e-02,7.132661e-02,1.420836e-01,4.149686e-02,-3.415579e-02,2.016371e-01,-1.008481e-02,1.359567e-01,4.620093e-02,-9.060061e-02,-9.711881e-02,-2.413222e-02,-6.214868e-02,-4.264065e-02,-3.638936e-02,-1.227620e-01,7.457729e-02,3.783978e-02,
-7.178372e-02,-4.749936e-02,-4.989544e-02,-5.613852e-02,9.999687e-02,9.097715e-02,-7.911700e-02,-2.741546e-02,-4.414412e-02,-5.176927e-02,1.617151e-02,1.557115e-02,-1.261970e-01,-1.330849e-02,-3.789041e-02,1.848747e-02,-4.854675e-02,-6.846503e-02,-8.117730e-02,-4.968801e-02,-1.212994e-02,-2.064072e-02,-1.310237e-02,4.156704e-02,-5.317898e-02,-4.873472e-02,1.217466e-02,-2.855659e-02,-1.310410e-01,3.603277e-02,-1.544702e-01,1.093907e-01,8.570397e-02,-9.443285e-02,-6.384688e-02,5.784857e-02,-7.022197e-02,-4.314292e-02,-5.008981e-02,-1.079034e-02,6.000287e-02,-1.681261e-02,1.531498e-02,6.778062e-02,-7.496045e-02,1.232438e-01,4.021468e-02,1.063429e-02,7.010081e-02,9.121779e-02,
-7.216846e-02,1.139746e-02,-5.446227e-02,-1.170546e-02,-3.467477e-02,9.511201e-03,-7.061589e-02,1.986102e-01,2.737120e-01,-5.429850e-02,1.969765e-02,-6.379501e-02,-1.674819e-01,-5.415716e-02,-1.598297e-01,-3.650397e-01,9.951866e-02,-1.145474e-01,3.535057e-02,-2.825734e-01,-3.826691e-02,-8.431001e-02,-9.015729e-02,7.195583e-02,-1.682746e-02,-2.577927e-01,-3.464045e-03,-1.025713e-01,-2.212590e-02,1.566933e-02,-3.108819e-02,-3.941041e-02,3.636357e-02,-2.477675e-02,-8.917972e-02,2.968561e-02,-2.259059e-02,-2.545522e-03,-1.231662e-01,1.111952e-01,5.553060e-02,2.396588e-02,1.022832e-01,3.187800e-02,-1.387754e-01,2.070525e-02,2.589812e-02,-5.284305e-03,2.626944e-02,1.156380e-01,
-1.186042e-01,-7.369686e-02,8.316346e-03,-6.288408e-02,-1.521346e-01,-4.467470e-02,-3.997892e-02,1.567526e-02,1.723034e-02,-4.010571e-02,-4.183699e-02,8.441898e-02,-4.524847e-02,7.844281e-02,-1.238373e-01,-5.529788e-02,9.703414e-02,-1.087528e-02,-1.362389e-01,1.848813e-02,-6.585816e-02,-3.555795e-03,-2.958533e-02,6.800388e-02,3.230775e-02,7.833115e-04,3.519187e-02,3.906273e-02,-2.670379e-02,-3.984484e-02,4.636464e-02,-8.075891e-02,-7.550489e-02,2.294731e-01,-5.945721e-02,4.091513e-02,5.139039e-02,-1.708131e-02,-2.045321e-02,1.067303e-01,-2.646813e-02,-1.265733e-02,-2.359674e-02,6.463828e-02,4.903484e-02,-7.266324e-02,-7.890191e-02,-4.843045e-02,-1.103112e-01,-1.299059e-01,
-8.305020e-02,-4.572846e-02,8.829098e-03,3.941204e-02,-2.503339e-02,-5.093195e-02,-1.104757e-02,9.937198e-02,-5.078437e-02,-6.445408e-02,1.982229e-02,1.987854e-01,5.501165e-02,1.807629e-02,-4.443550e-02,2.559521e-01,1.362876e-01,-9.914028e-02,-5.431236e-02,2.872774e-02,-4.083284e-02,9.061803e-02,-4.319962e-03,1.458925e-01,-4.681082e-02,1.543246e-02,3.254480e-02,6.515554e-02,2.400165e-02,-7.586686e-02,4.568877e-02,-1.297104e-01,-2.394368e-02,-9.692521e-02,-6.045448e-02,7.347636e-02,1.821349e-01,2.250244e-03,3.232192e-02,8.312396e-02,-2.634692e-02,1.208769e-01,1.963041e-02,-3.430238e-02,3.453517e-03,-4.074539e-02,2.506066e-02,9.175471e-02,-6.319089e-02,3.649771e-02,
-4.134722e-02,7.874022e-02,-2.918260e-02,-1.377018e-02,3.576329e-02,-6.032605e-02,-7.223378e-02,-4.148437e-02,-3.173118e-02,-1.563951e-02,9.872469e-02,-1.383541e-02,6.378448e-02,5.954000e-02,-6.493167e-03,6.557887e-02,-3.654583e-02,-5.848157e-02,1.196986e-01,-1.181176e-02,-2.324974e-01,-7.645646e-02,-9.118004e-02,-1.445252e-01,-3.162166e-02,-1.770518e-02,-9.112465e-02,5.385264e-02,1.616406e-01,4.522312e-02,1.833119e-01,-1.325490e-01,-2.436706e-02,3.676687e-02,-2.623180e-02,1.066377e-01,-7.374465e-02,-5.866051e-02,-5.379012e-02,-6.715020e-02,7.004468e-02,-2.475488e-02,6.948319e-02,-3.450612e-02,-5.808710e-02,-8.748282e-02,-6.500397e-02,4.685167e-02,1.317043e-01,8.537153e-02,
-3.354689e-02,1.084940e-01,-5.545418e-03,-2.205512e-03,1.050978e-03,1.784482e-03,-4.684244e-02,-2.867949e-02,-2.170832e-02,-6.033777e-03,-3.400581e-02,-2.578755e-02,1.381291e-01,-3.116170e-02,2.247967e-01,4.775383e-02,-1.531928e-02,-3.925326e-02,6.663686e-02,-1.196029e-02,4.003929e-03,-7.529434e-02,-3.271887e-02,-1.043898e-01,1.637749e-01,-2.842041e-02,-7.952156e-02,-5.014213e-04,8.356983e-02,1.047842e-01,-4.385295e-03,5.077361e-02,-1.483550e-03,4.553470e-02,-1.011383e-01,1.066921e-01,-1.934613e-02,-6.463021e-04,9.478050e-02,6.945718e-02,-4.063683e-02,-1.956676e-02,-4.577773e-02,5.348845e-02,5.273997e-02,-5.246042e-02,5.353921e-02,-5.946327e-02,8.098650e-02,-8.389337e-03,
-3.501792e-02,8.412452e-02,1.293529e-02,-1.115547e-02,3.017307e-02,8.834122e-03,-3.085008e-02,-2.970839e-02,-2.252822e-02,1.458636e-02,-2.043103e-02,1.046480e-02,4.349230e-02,2.422196e-04,8.021439e-02,3.105170e-02,-6.566530e-02,3.126077e-02,-5.746885e-02,-2.000173e-02,2.379688e-02,3.524811e-02,4.523239e-02,-5.905324e-02,7.678788e-02,-1.490779e-02,-4.341671e-02,-2.339745e-01,5.045849e-02,2.688626e-02,2.566033e-02,-7.809460e-02,-2.063486e-03,2.772374e-02,-4.925240e-02,1.250179e-01,5.150762e-02,1.468957e-01,7.961588e-02,-8.251952e-02,-1.564701e-01,-7.509602e-02,-2.521758e-02,6.783659e-02,1.337024e-02,7.849570e-02,5.057055e-02,-1.823684e-01,8.639767e-02,6.615670e-02,
-8.183113e-02,-9.168672e-03,-5.382960e-02,-6.250816e-02,5.699913e-02,-1.172986e-01,2.891329e-01,-8.717462e-02,-5.619334e-03,-1.604901e-03,1.585946e-02,-9.866826e-02,7.000172e-02,1.207110e-02,-2.657681e-02,-4.639050e-02,1.790272e-01,-1.042034e-02,-1.456238e-02,-2.043015e-01,-2.470267e-01,-3.976483e-02,-1.712192e-02,-6.489464e-02,-2.764535e-02,1.010067e-01,-4.479443e-02,6.762114e-03,-1.331482e-02,6.554128e-02,9.682542e-02,-1.824508e-01,1.232549e-01,-7.036583e-02,-8.837413e-02,1.262813e-01,-1.251927e-02,-9.246437e-04,1.180133e-01,2.167738e-02,-6.255455e-03,-7.289309e-03,2.896292e-03,-4.840512e-02,1.272732e-01,-4.979765e-02,-5.304617e-02,-1.478875e-02,-3.229280e-02,1.596644e-01,
-4.935245e-02,-4.649018e-03,-1.411742e-01,-5.672652e-02,2.554410e-01,-1.763746e-01,-1.776301e-01,-7.157108e-02,-7.535086e-02,-4.647248e-02,-7.026035e-03,-8.919318e-02,-3.900681e-02,3.480146e-02,-5.377457e-02,5.131051e-02,-3.212320e-05,9.944074e-02,-6.224512e-02,-1.576344e-01,1.101598e-02,8.229052e-02,5.104870e-02,1.306997e-01,-2.003791e-02,-1.920526e-01,2.723984e-02,-1.271951e-02,3.162301e-03,1.529927e-02,-2.886822e-02,1.381022e-02,1.424839e-01,8.259577e-03,1.853108e-02,6.758461e-02,-1.878326e-02,-7.404766e-02,2.397770e-01,-3.064563e-02,1.377906e-01,-2.012433e-02,2.240873e-01,-3.384327e-02,2.716109e-02,-2.642066e-02,1.152595e-01,4.230384e-02,-2.020796e-01,-4.746259e-02,
